id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
ad7d4e4f-a632-4904-84c7-114c66635b2a,One_Bit_HHL,HHL_4_p_6_l_fake_fez,N/A,2026-01-27 21:45:34,2.748725175857544,9.730967543877433e-06,6.57132238238043e-07,"AMD Ryzen 7 6800H with Radeon Graphics/1 device(s), TDP:45.0",NVIDIA GeForce RTX 3070 Ti Laptop GPU 1 device(s),Linux,FR/Île-de-France,0
