id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
56c8f6c7-0f31-4430-aedd-6963f0dba93f,One_Bit_HHL,HHL_8_p_6_l_noiseless,N/A,2026-01-27 22:04:49,0.4194931983947754,1.342650807079043e-06,9.066920900204777e-08,"AMD Ryzen 7 6800H with Radeon Graphics/1 device(s), TDP:45.0",NVIDIA GeForce RTX 3070 Ti Laptop GPU 1 device(s),Linux,FR/Île-de-France,0
